user_id,display_name,heading,location,description,describe_seeking,looking_for,seeking,age,height,body_type,ethnicity,hair_color,eye_color,piercings,tattoos,smoker,drinks,education,relationship_status,images,additional_images,private_images
1312,Tillly,I'm game  are you?,"Sydney NSW, Australia",",A mum, empathetic nature allows me to connect with my partner on a deeper level making sure they always feel understood and supported But don t let my sweet demeanor fool you my sassy side will keep you on your toes and add a little bit of fun to our relationship With me you ll find a peaceful and loving connection filled with laughter and genuine affection",Either online or in person meets someone who's generous and caring,Arrangement Value,"Luxury Lifestyle, Designer gifts, Online Relationship Only, Mentorship, Emotional connection, Financial Assistance",,,Curvy,,,,,,Yes,,,Single,"https://adultarrangements.com/wp-content/uploads/2024/07/Snapchat-520952970.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/07/Snapchat-1054776359.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/07/Snapchat-527389005.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/07/Snapchat-1711011208.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/07/Snapchat-1054776359.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/07/Snapchat-527389005.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/07/Snapchat-1711011208.jpg",
1313,Beak,,"Sydney NSW, Australia",,,,,,,,,,,,,,,,,,,
1314,brasize,,"Sydney NSW, Australia",not much top say,not a lot,Discuss When Meet,,,,,,,,,,Vape,,,Single,https://adultarrangements.com/wp-content/uploads/2024/07/IMG_0354.jpeg,,
1315,Smoked,,"Greensboro, NC, USA",,,,,,,,,,,,,,,,,,,
1316,ModestMouse,Will not disappoint,"Adelaide SA, Australia","Successful business owner. Confident, passionate. Handy as f*ck!","Someone to connect with, & show me the intimacy i've been missing",Discuss When Meet,,,1.66 m - 1.70 m,Average,,,,,,No,,,Divorced,"https://adultarrangements.com/wp-content/uploads/2024/07/441142663_181224728419561_2150135101651362617_n.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/07/440425802_837691915045644_1552438827342206254_n.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/07/440556140_407231252296693_4804525660420045335_n.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/07/441142663_181224728419561_2150135101651362617_n1.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/07/440425802_837691915045644_1552438827342206254_n.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/07/440556140_407231252296693_4804525660420045335_n.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/07/441142663_181224728419561_2150135101651362617_n1.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/07/441180027_1372707686727781_1830846145940601336_n.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/07/441296649_462562302838428_5842486566185034337_n.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/07/440571140_1546677629601395_8248848206651271982_n.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/07/441194131_812704377410714_3108039179394430239_n.jpg"
1317,baal,,"Canberra ACT, Australia",,,,,,,,,,,,,,,,,,,
1318,Hammo,Secret Fantasy Fulfilled,"Darwin NT, Australia","Quietly confident 
Knows his way around a Clit ;0
Funny","Money 
Fun
Discrete",Negotiable,"Investor, Discretion",,1.81 m - 1.85 m,Athletic,,,,,,Vape,,,Single,"https://adultarrangements.com/wp-content/uploads/2024/08/1000000117.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/1000002809.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/1000001552.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/1000001538.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/1000001540.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/1000002809.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/1000001552.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/1000001538.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/1000001540.jpg",
1320,Sbabe24,Get to know me,"Phoenix, AZ, USA",You’ll just have to ask me after you see me &amp; like what you see. Don’t be shy.,,Negotiable,"Travel, Luxury Lifestyle, Designer gifts, Online Relationship Only, Mentorship, Investor, Discretion, Dinner dates, Financial Assistance",,1.50 m - 1.55 m,Average,,,,,,No,,,Rather Not Say,https://adultarrangements.com/wp-content/uploads/2024/08/IMG_4299.jpeg,,
1322,Foreverkay,Living life to the fullest,"Easley, SC, USA",I’m very outgoing and funny. I’m open minded and ready for anything. Please only serious arrangements only,i’m a very sweet girl and i know how to treat my daddy. if my daddy takes care of me i’ll be sure to take care of my guy like a king. i want my daddy to be proud to have me on his arm. i’m also very funny and outgoing.,Discuss When Meet,"Travel, Luxury Lifestyle, Mentorship, Discretion, Romance, Dinner dates, Emotional connection, Financial Assistance",,,Curvy,,,,,,No,,,Single,"https://adultarrangements.com/wp-content/uploads/2024/08/IMG_0659.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_2043.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_1907.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_1896.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_1833.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_1827.jpeg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_2043.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_1907.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_1896.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_1833.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_1827.jpeg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_2009.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_2006.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_2005.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_1260.jpeg"
1348,Foreverkay25,Living life to the fullest,"Easley, SC, USA",I just want to have fun and enjoy what life has to offer. I’m funny and outgoing,I’m looking for someone who will spoil me and in return I take care of you,Negotiable,"Travel, Luxury Lifestyle, Designer gifts, Mentorship, Discretion, Dinner dates, Financial Assistance",,,Curvy,,,,,,No,,,Single,"https://adultarrangements.com/wp-content/uploads/2024/08/IMG_2057.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_2042.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_19071.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_18961.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_1775.jpeg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_2042.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_19071.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_18961.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_1775.jpeg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_2084.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/IMG_2092.jpeg"
1349,SweetestSin702,Things he'd look good in....   ME😍,"Las Vegas, NV, USA",Vegas born and raised.  Just a girl wanting to find the one who I can be wild with..,A relationship that benefits both of us..,Arrangement Value,"Designer gifts, Online Relationship Only, Discretion, Romance, Dinner dates, Emotional connection, Financial Assistance",,,Slim,,,,,,No,,,Rather Not Say,"https://adultarrangements.com/wp-content/uploads/2024/08/1000000062.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/1000000068.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/1000000069.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/1000000064.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/1000000065.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/1000000063.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/1000000068.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/1000000069.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/1000000064.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/1000000065.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/1000000063.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/02195bce-2603-4c39-aef3-711d3fc41e32-1_all_80.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/1000000066.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/08/02195bce-2603-4c39-aef3-711d3fc41e32-1_all_90.jpg"
1353,John,,"Adelaide SA, Australia",,,,,,,,,,,,,No,,,Separated,https://adultarrangements.com/wp-content/uploads/2024/08/profile.jpg,,
1357,Hanniwin,Hey .. Lisa nice kind and Kinky,"Myrtlewood, AL 36763, USA","I get in contact with people who have the same values in life and with whom I feel ""soul match"". As a woman I believe I am very giving, tender and supportive.  I am like a panther, charismatic, captivating, independent and have my own charms.","I believe that the most beautiful moments are best enjoyed in the company of someone special, so I am in search of a partner who will ignite me and my world.",You tell me,"Romance, Emotional connection",,,Average,,,,,,No,,,Separated,"https://adultarrangements.com/wp-content/uploads/2024/09/IMG_1856.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/09/IMG_1857.jpeg",https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/09/IMG_1857.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/09/IMG_1858.jpeg
1358,Alex,,"Gold Coast QLD, Australia",,,You tell me,,,1.76 m - 1.80 m,Athletic,,,,,,No,,,Divorced,https://adultarrangements.com/wp-content/uploads/2024/09/IMG_8912.jpeg,,
1359,BabygurlA,Hey handsome can I be your favorite?,"Phoenix, AZ, USA",Discreet young 24 year old woman ready to be spoiled!,,Negotiable,"Travel, Luxury Lifestyle, Designer gifts, Mentorship, Investor, Discretion, Dinner dates, Emotional connection, Financial Assistance",,1.56 m - 1.60 m,Average,,,,,,No,,,Single,"https://adultarrangements.com/wp-content/uploads/2024/09/IMG_0049.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/09/IMG_0963.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/09/IMG_1353.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/09/IMG_1154.jpeg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/09/IMG_0963.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/09/IMG_1353.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/09/IMG_1154.jpeg",
1360,BabyRock85,Friend and Throat Goat,"Los Angeles, CA, USA","I'm a writer, actor, and Tarot reader mew to the area. if you need an assistant or if you just need some help around our buddy hit me up always looking for a good time and to give a good time",,You tell me,"Travel, Luxury Lifestyle, Designer gifts, Online Relationship Only, Mentorship, Platonic, Investor, Discretion, Romance, Dinner dates, Emotional connection, Financial Assistance",,,,,,,,,Social,,,Single,"https://adultarrangements.com/wp-content/uploads/2024/09/1000000023.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/09/10000000231.jpg",https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/09/10000000231.jpg,
1361,Cocobarbie,Meets for play. I’m ready,"Raleigh, NC, USA","I’m here for fun with one guy. I’m seeking discreet meets only, and I can not host…. Hotel, your place, or let’s be spontaneous and XXXX in a public place 😈","I’m looking for an arrangement that’s simple, obvious and straight to the point. Mutually beneficial, discreet and nsa.

More of a turn on for someone who is taken and wants to play on the side !!! Whether it’s his secret or he has an open relationship. A guy that wants to be bad with me.",Negotiable,"Discretion, Financial Assistance",,1.61 m - 1.65 m,Curvy,,,,,,No,,,Open Relationship,https://adultarrangements.com/wp-content/uploads/2024/09/IMG_7832.jpeg,,"https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/09/IMG_3848.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/09/IMG_4786.jpeg"
1362,Candy0623,,"Phoenix, Arizona, USA",,,,,,,,,,,,,,,,,,,
1363,KeeksTeach15,Sugar Baby Ready to get Spoiled 🥰,"Atlanta, GA, USA",Special Education Teacher Looking for Serious Daddy Ready to Spoil me if interested Text me 770-783-4601 😘😘,want serious guy spoil me👄❤️,Arrangement Value,"Travel, Luxury Lifestyle, Designer gifts, Online Relationship Only, Romance, Emotional connection, Financial Assistance",,,Curvy,,,,,,No,,,Single,"https://adultarrangements.com/wp-content/uploads/2024/09/IMG_5158.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/09/IMG_5178.jpeg",https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/09/IMG_5178.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/09/IMG_5122.jpeg
1365,Tshwarii,"Oops , made you look!","Washington, USA","Ambitious musician and aspiring model. 
A girlie in academics too ( lol not just a pretty face)",,Arrangement Value,"Travel, Luxury Lifestyle, Mentorship, Investor, Financial Assistance",,1.61 m - 1.65 m,Slim,,,,,,No,,,Single,"https://adultarrangements.com/wp-content/uploads/2024/10/IMG_2921-scaled.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_6751.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_6256.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_6148.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_1369.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/11BF4BA9-59CA-405E-BF62-93A35E90D4F0.jpeg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_6751.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_6256.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_6148.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_1369.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/11BF4BA9-59CA-405E-BF62-93A35E90D4F0.jpeg",
1366,w.tiffany161@gmail.com,,Ohio,,,,,,,,,,,,,,,,,,,
1367,SixNine1,,"Ohio, USA",,"Looking for a long term arrangement, someone who is kind, understanding, caring, someone who is easy to talk to and enjoys good conversations.",Negotiable,"Designer gifts, Online Relationship Only, Discretion, Dinner dates, Emotional connection, Financial Assistance",,,Curvy,,,,,,No,,,Rather Not Say,https://adultarrangements.com/wp-content/uploads/2024/10/IMG_5236.jpeg,,"https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_0916.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/PhotoRoom_20230806_160552.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_7007.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_5820.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_5422.jpeg"
1368,Karolina,"Hello, I live in California since 2016","Riverside, Калифорния, США","I love cocking, dogs, nature and travel",I’m looking for a free relationships,Discuss When Meet,"Travel, Luxury Lifestyle, Investor, Dinner dates, Emotional connection, Financial Assistance",,1.90 m - 1.95 m,Slim,,,,,,No,,,Single,https://adultarrangements.com/wp-content/uploads/2024/10/IMG_8499.jpeg,,
1370,Hazelcooper,We all need a little fun and spontaneity,"NYC, NY, USA","I’m energetic and love to do spontaneous things I rock climb, dance burlesque, and  Fire dance. 
I love good food and experiencing new things with other people who just like having fun!","I’m looking for either an online companionship or once a week meet up for dinner or fun event!
I’d like to meet someone who has a sense of humor and likes meeting new people. I know what I like and am not afraid to ask for it. 
I’m looking for someone adventurous who knows how to take a girl on a proper date.",Discuss When Meet,"Platonic, Discretion, Dinner dates, Financial Assistance",,1.76 m - 1.80 m,Curvy,,,,,,Social,,,Single,"https://adultarrangements.com/wp-content/uploads/2024/10/IMG_0670.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/C74B5600-A9B1-49EB-9431-79D4573F593C.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_8665.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_8597.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_5487.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_8348.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_4339.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_0613.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_7376.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_8179.jpeg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/C74B5600-A9B1-49EB-9431-79D4573F593C.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_8665.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_8597.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_5487.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_8348.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_4339.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_0613.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_7376.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_8179.jpeg",
1371,mirabelq101,am a creative person who wants to love,"Westfield, PA, USA","Of course, it is difficult to talk about myself, so now I will highlight only two sides of my character, everything else is your turn. You will have a chance to learn and understand everything in personal communication. The first is that I am a real fire! I mean a woman with a flame of passion inside, a woman without complexes and barriers and prohibitions on her way. Yes, this I s all about me. The second Feature is that I am very romantic! I am able to find compromises, support and understand people. To create warmth and comfort in relationship, this is also about me.","Despite on my resolute and strong character, I would like to meet a man, who will be caring, gentle and next to him or in his arms I will feel safe, like a small kitten. At other times, my man should be like a strong lion, who knows how to make decisions and next to him I will be a proud lioness. But also a lioness that he will sometimes need to be pacified with the help of his feelings. I am sure that with my future man we will conquer the heights of this world together.",Discuss When Meet,"Travel, Luxury Lifestyle, Online Relationship Only, Mentorship, Investor, Emotional connection",,,Average,,,,,,No,,,Single,https://adultarrangements.com/wp-content/uploads/2024/10/WhatsApp-Image-2024-08-29-at-6.57.10-AM.jpeg,,
1372,Loveawake2e4,Looking for my dream man,"Newcastle, NE 68757, USA","I am a lover of the moon, the sun, and the stars. I believe in the magic of the universe and I love good wine as well as good conversation.","My ideal man is sincere and kind-hearted, he has too much love to share with me and his loved ones.",Negotiable,"Travel, Luxury Lifestyle, Discretion",,1.56 m - 1.60 m,Average,,,,,,No,,,Single,https://adultarrangements.com/wp-content/uploads/2024/10/photo_2024-10-06_04-41-18.jpg,,
1374,SpoiledSiren,Luxury loving vixxxen 😘,"Buffalo, NY, USA","A woman who knows what she wants and deserves the finer things in life. Seeking a generous man or woman who can keep up with my taste for luxury and excitement. Let’s create a world of indulgence, passion, and endless adventure together!",Someone to shower me with affection and provide monetarily in exchange for my time and intellect. I am open to ideas!,Negotiable,"Luxury Lifestyle, Designer gifts, Online Relationship Only, Platonic, Discretion, Romance, Dinner dates, Emotional connection, Financial Assistance",,,Curvy,,,,,,Vape,,,Single,"https://adultarrangements.com/wp-content/uploads/2024/10/1000018057.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/20240924_161937.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/20231224_2258482.jpg","https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/20240924_161937.jpg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/20231224_2258482.jpg",
1376,Stallionbabe,Very adventurous,"Mississippi, USA",I’m very adventurous. I love long talks. I’m educated. I’m looking for someone I can relate to.,,Negotiable,"Luxury Lifestyle, Designer gifts, Dinner dates, Emotional connection, Financial Assistance",,,Curvy,,,,,,No,,,Single,https://adultarrangements.com/wp-content/uploads/2024/10/IMG_0854.jpeg,,"https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_08541.jpeg,https://adultarrangements.com/wp-content/uploads/gravity_forms/19-978d75f59202eefdbd7719e5e2e834ee/2024/10/IMG_0853.jpeg"
